node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
7210,12766,40535007986450432,7,12,70,10.0,1,6
7211,12812,648521576156758016,7,12,72,7.0,1,4
7211,12837,648521576156758016,7,12,73,7.0,1,4
7212,12813,292734594254372864,7,12,72,12.0,1,4
7213,12815,103593580387368960,7,12,72,10.0,1,8
7213,12828,103593580387368960,7,12,73,10.0,1,8
7214,12816,396319309829242880,7,12,72,11.0,1,5
7215,12817,711574307402153984,7,12,72,11.0,1,5
7216,12818,27032043124686848,7,12,72,14.0,1,6
7217,12819,644016533420376064,7,12,72,14.0,1,6
7217,12830,644016533420376064,7,12,73,14.0,1,6
7218,12821,571958389626634240,7,12,72,12.0,1,4
7219,12825,747605509602803712,7,12,73,12.0,1,2
7220,12827,63059671912546304,7,12,73,12.0,1,6
7221,12829,648519720730886144,7,12,73,14.0,1,4
7222,12831,734091618344239104,7,12,73,13.0,1,5
7223,12832,689051361462976512,7,12,73,12.0,1,6
7223,12882,689051361462976512,7,12,75,12.0,1,6
7224,12833,693559015539474432,7,12,73,11.0,1,4
7225,12834,734109829005574144,7,12,73,11.0,1,2
7226,12835,301745435641380864,7,12,73,12.0,1,3
7227,12836,27032043124686848,7,12,73,14.0,1,6
7228,12839,157629766529187840,7,12,74,12.0,1,9
7228,12903,157629766529187840,7,12,77,12.0,1,9
7229,12840,153135581470130176,7,12,74,10.0,1,5
7230,12841,639514102024110080,7,12,74,3.0,1,2
7231,12844,585474548627931136,7,12,74,12.0,1,8
7231,12901,585474548627931136,7,12,77,12.0,1,8
7232,12848,9008504924798976,7,12,74,14.0,1,10
7232,12930,9008504924798976,7,12,77,14.0,1,10
7233,12849,630504291429253120,7,12,74,12.0,1,10
7233,12926,630504291429253120,7,12,77,12.0,1,10
7234,12851,364793562681835520,7,12,74,14.0,1,11
7234,12900,364793562681835520,7,12,77,14.0,1,11
7235,12854,238701088172146688,7,12,74,11.0,1,9
7235,12929,238701088172146688,7,12,77,11.0,1,9
7236,12856,734090724991041536,7,12,74,14.0,1,11
7236,12791,734090724991041536,7,12,71,14.0,1,11
7236,12922,734090724991041536,7,12,77,14.0,1,11
7237,12858,837681350440910848,7,12,74,8.0,1,6
7237,12917,837681350440910848,7,12,77,8.0,1,6
7238,12861,67554544166371328,7,12,74,13.0,1,5
7239,12862,707081084415770624,7,12,74,15.0,1,12
7239,12908,707081084415770624,7,12,77,15.0,1,12
7239,12968,707081084415770624,7,12,79,15.0,1,12
7240,12864,743111324543746048,7,12,74,11.0,1,8
7240,12938,743111324543746048,7,12,77,11.0,1,8
7241,12865,495403105836335104,7,12,74,9.0,1,8
7242,12870,734098215414005760,7,12,74,11.0,1,6
7243,12871,824159144125661184,7,12,74,15.0,1,7
7243,12915,824159144125661184,7,12,77,15.0,1,7
7244,12872,671047820630818816,7,12,74,13.0,1,11
7244,12797,671047820630818816,7,12,71,13.0,1,11
7245,12877,238693185432322048,7,12,74,7.0,1,6
7246,12878,544935898509213696,7,12,75,6.0,1,4
7247,12879,743102597170200576,7,12,75,12.0,1,3
7248,12880,171137885351706624,7,12,75,12.0,1,3
7249,12881,743096618575724544,7,12,75,11.0,1,2
7250,12883,238697102442496000,7,12,75,11.0,1,3
7251,12884,337771552600752128,7,12,75,11.0,1,2
7252,12885,211677703701528576,7,12,75,13.0,1,6
7252,12826,211677703701528576,7,12,73,13.0,1,6
7253,12888,211679146810540032,7,12,76,6.0,1,2
7254,12889,0,7,12,76,0.0,1,123
7255,12890,0,7,12,76,0.0,1,123
7256,12891,0,7,12,76,0.0,1,123
7257,12894,364801671580090368,7,12,76,14.0,1,6
7257,12942,364801671580090368,7,12,78,14.0,1,6
7258,12895,864701711254552576,7,12,76,11.0,1,2
7259,12897,202667549509287936,7,12,77,12.0,1,11
7259,12876,202667549509287936,7,12,74,12.0,1,11
7260,12904,707074899662864384,7,12,77,4.0,1,3
7261,12905,292744764736929792,7,12,77,14.0,1,11
7261,13103,292744764736929792,7,12,82,14.0,1,11
7261,12959,292744764736929792,7,12,79,14.0,1,11
7262,12912,126103332187013120,7,12,77,10.0,1,6
7263,12913,369296406394961920,7,12,77,11.0,1,5
7264,12916,4504699138998272,7,12,77,10.0,1,7
7264,12996,4504699138998272,7,12,79,10.0,1,7
7265,12918,675540631300341760,7,12,77,11.0,1,8
7265,12853,675540631300341760,7,12,74,11.0,1,8
7266,12920,747599531008327680,7,12,77,12.0,1,9
7266,12985,747599531008327680,7,12,79,12.0,1,9
7267,12923,220685246553653248,7,12,77,12.0,1,9
7267,12986,220685246553653248,7,12,79,12.0,1,9
7267,12855,220685246553653248,7,12,74,12.0,1,9
7268,12924,112595488242401280,7,12,77,13.0,1,10
7268,12863,112595488242401280,7,12,74,13.0,1,10
7269,12928,932250757862785024,7,12,77,11.0,1,7
7270,12932,779124109924630528,7,12,77,11.0,1,9
7270,12965,779124109924630528,7,12,79,11.0,1,9
7271,12933,211670556875948032,7,12,77,12.0,1,7
7272,12940,450360443773386752,7,12,77,14.0,1,13
7273,12941,220710878918475776,7,12,77,13.0,1,10
7273,12873,220710878918475776,7,12,74,13.0,1,10
7274,12945,18016872410644480,7,12,78,14.0,1,8
7274,12892,18016872410644480,7,12,76,14.0,1,8
7275,12946,292754110585765888,7,12,78,10.0,1,8
7275,13022,292754110585765888,7,12,80,10.0,1,8
7276,12947,558450133365161984,7,12,78,13.0,1,3
7277,12948,396318485195522048,7,12,78,15.0,1,7
7277,12887,396318485195522048,7,12,76,15.0,1,7
7278,12949,648526455239606272,7,12,78,8.0,1,6
7279,12950,391816259957686272,7,12,78,11.0,1,2
7280,12951,391816122518732800,7,12,78,11.0,1,5
7281,12952,914241719472488448,7,12,78,6.0,1,3
7282,12953,364799678715265024,7,12,78,15.0,1,9
7282,13021,364799678715265024,7,12,80,15.0,1,9
7283,12954,562952152444567552,7,12,78,14.0,1,5
7283,12893,562952152444567552,7,12,76,14.0,1,5
7284,12955,914245018007371776,7,12,78,11.0,1,4
7285,12956,526921568719208448,7,12,78,10.0,1,2
7286,12957,337772858270810112,7,12,79,12.0,1,9
7286,13082,337772858270810112,7,12,82,12.0,1,9
7287,12958,211670419436994560,7,12,79,12.0,1,9
7288,12960,238690848970113024,7,12,79,15.0,1,13
7288,13059,238690848970113024,7,12,82,15.0,1,13
7288,13207,238690848970113024,7,12,85,15.0,1,13
7289,12961,734107355104411648,7,12,79,11.0,1,6
7290,12962,166640470477242368,7,12,79,12.0,1,10
7290,13110,166640470477242368,7,12,82,12.0,1,10
7291,12964,671047889350295552,7,12,79,11.0,1,8
7291,12847,671047889350295552,7,12,74,11.0,1,8
7291,12910,671047889350295552,7,12,77,11.0,1,8
7292,12969,450360443773386752,7,12,79,14.0,1,13
7293,12971,139613306435403776,7,12,79,11.0,1,7
7293,12936,139613306435403776,7,12,77,11.0,1,7
7294,12972,67555918555906048,7,12,79,16.0,1,13
7295,12974,963771900805251072,7,12,79,11.0,1,9
7296,12978,63065375629115392,7,12,79,13.0,1,11
7296,12898,63065375629115392,7,12,77,13.0,1,11
7297,12983,761108680622997504,7,12,79,13.0,1,10
7297,12902,761108680622997504,7,12,77,13.0,1,10
7298,12984,743110362471071744,7,12,79,12.0,1,6
7299,12988,337771277722845184,7,12,79,13.0,1,10
7299,12838,337771277722845184,7,12,74,13.0,1,10
7299,12909,337771277722845184,7,12,77,13.0,1,10
7300,12991,22518685331619840,7,12,79,10.0,1,7
7301,12993,4504905297428480,7,12,79,14.0,1,11
7301,12921,4504905297428480,7,12,77,14.0,1,11
7301,13052,4504905297428480,7,12,82,14.0,1,11
7302,12994,639513552268296192,7,12,79,11.0,1,5
7303,12997,139615161861275648,7,12,79,10.0,1,6
7304,12999,432345701683302401,7,12,79,10.0,1,1
7305,13002,801641214708285440,7,12,79,12.0,1,9
7305,12911,801641214708285440,7,12,77,12.0,1,9
7306,13003,734101513948889088,7,12,79,13.0,1,11
7306,13086,734101513948889088,7,12,82,13.0,1,11
7307,13004,950262201434767360,7,12,79,12.0,1,9
7307,13107,950262201434767360,7,12,82,12.0,1,9
7308,13005,409833407246237696,7,12,79,10.0,1,8
7308,13066,409833407246237696,7,12,82,10.0,1,8
7309,13007,306254326668460032,7,12,79,11.0,1,8
7309,12934,306254326668460032,7,12,77,11.0,1,8
7310,13009,734098284133482496,7,12,79,14.0,1,11
7310,13058,734098284133482496,7,12,82,14.0,1,11
7311,13012,324259997804396544,7,12,79,11.0,1,6
7312,13014,364797273533579264,7,12,79,14.0,1,11
7312,13073,364797273533579264,7,12,82,14.0,1,11
7313,13015,103595848130101248,7,12,79,16.0,1,9
7314,13016,873723822635745280,7,12,80,11.0,1,6
7315,13017,734096634866040832,7,12,80,13.0,1,6
7315,12944,734096634866040832,7,12,78,13.0,1,6
7316,13018,211677153945714688,7,12,80,14.0,1,7
7316,13033,211677153945714688,7,12,81,14.0,1,7
7317,13020,0,7,12,80,0.0,1,123
7318,13023,301752651186438144,7,12,80,11.0,1,2
7319,13024,851188094873894912,7,12,80,14.0,1,6
7319,12943,851188094873894912,7,12,78,14.0,1,6
7320,13025,319755779701735424,7,12,80,14.0,1,6
7320,13037,319755779701735424,7,12,81,14.0,1,6
7321,13026,265713821123870720,7,12,80,11.0,1,4
7322,13027,337776569122553856,7,12,81,7.0,1,5
7323,13028,216179585341980672,7,12,81,9.0,1,4
7323,13116,216179585341980672,7,12,83,9.0,1,4
7324,13029,418841912171036672,7,12,81,13.0,1,6
7324,13133,418841912171036672,7,12,83,13.0,1,6
7325,13030,270217626909671424,7,12,81,12.0,1,3
7326,13031,180147146190749696,7,12,81,9.0,1,3
7327,13032,391813717337047040,7,12,81,14.0,1,4
7327,13126,391813717337047040,7,12,83,14.0,1,4
7328,13034,0,7,12,81,0.0,1,123
7329,13035,40533771035869184,7,12,81,11.0,1,2
7330,13036,364801602860613632,7,12,81,9.0,1,3
7330,13124,364801602860613632,7,12,83,9.0,1,3
7331,13038,535931860350402560,7,12,81,15.0,1,8
7331,13019,535931860350402560,7,12,80,15.0,1,8
7332,13039,544936173387120640,7,12,81,13.0,1,6
7333,13040,639521798605504512,7,12,81,11.0,1,6
7333,13128,639521798605504512,7,12,83,11.0,1,6
7334,13041,639522966836609024,7,12,81,7.0,1,5
7334,13132,639522966836609024,7,12,83,7.0,1,5
7335,13043,180145222045401088,7,12,82,14.0,1,5
7336,13046,225188158986256384,7,12,82,12.0,1,8
7336,13158,225188158986256384,7,12,85,12.0,1,8
7337,13047,450360649931816960,7,12,82,11.0,1,6
7338,13048,873699702099410944,7,12,82,10.0,1,5
7339,13049,571962375356284928,7,12,82,9.0,1,6
7339,13217,571962375356284928,7,12,85,9.0,1,6
7340,13050,779127545898467328,7,12,82,14.0,1,11
7340,13197,779127545898467328,7,12,85,14.0,1,11
7341,13056,112591846110134272,7,12,82,11.0,1,7
7342,13057,166634972919103488,7,12,82,11.0,1,8
7342,12976,166634972919103488,7,12,79,11.0,1,8
7343,13060,112591914829611008,7,12,82,13.0,1,11
7343,12975,112591914829611008,7,12,79,13.0,1,11
7344,13061,301745298202427392,7,12,82,10.0,1,6
7345,13065,301751345516380160,7,12,82,10.0,1,5
7346,13067,63065444348592128,7,12,82,11.0,1,7
7346,12995,63065444348592128,7,12,79,11.0,1,7
7347,13070,63059603193069568,7,12,82,17.0,1,13
7347,12989,63059603193069568,7,12,79,17.0,1,13
7348,13071,171138022790660096,7,12,82,11.0,1,8
7348,13154,171138022790660096,7,12,85,11.0,1,8
7348,12987,171138022790660096,7,12,79,11.0,1,8
7349,13075,225192969349627904,7,12,82,10.0,1,8
7349,13156,225192969349627904,7,12,85,10.0,1,8
7350,13076,445856500548632576,7,12,82,15.0,1,12
7350,13215,445856500548632576,7,12,85,15.0,1,12
7351,13077,355787531658199040,7,12,82,13.0,1,9
7352,13078,801641283427762176,7,12,82,13.0,1,11
7352,13183,801641283427762176,7,12,85,13.0,1,11
7353,13079,94579234307047424,7,12,82,13.0,1,9
7354,13081,67555918555906048,7,12,82,16.0,1,13
7355,13084,481886534518177792,7,12,82,15.0,1,12
7355,13013,481886534518177792,7,12,79,15.0,1,12
7355,13153,481886534518177792,7,12,85,15.0,1,12
7356,13089,716074333616734208,7,12,82,13.0,1,10
7356,13180,716074333616734208,7,12,85,13.0,1,10
7357,13095,864699512231297024,7,12,82,13.0,1,10
7357,12980,864699512231297024,7,12,79,13.0,1,10
7357,13193,864699512231297024,7,12,85,13.0,1,10
7358,13097,94577791198035968,7,12,82,10.0,1,8
7358,12982,94577791198035968,7,12,79,10.0,1,8
7359,13100,743110637348978688,7,12,82,12.0,1,9
7360,13102,139613237715927040,7,12,82,11.0,1,9
7360,13011,139613237715927040,7,12,79,11.0,1,9
7361,13105,558449171292487680,7,12,82,7.0,1,6
7362,13106,671048095508725760,7,12,82,11.0,1,9
7362,13150,671048095508725760,7,12,85,11.0,1,9
7363,13108,734090656271564800,7,12,82,12.0,1,9
7363,13284,734090656271564800,7,12,87,12.0,1,9
7363,13160,734090656271564800,7,12,85,12.0,1,9
7364,13109,450360443773386752,7,12,82,14.0,1,13
7365,13113,878205981786374144,7,12,82,12.0,1,9
7365,12967,878205981786374144,7,12,79,12.0,1,9
7366,13114,229687566725545984,7,12,82,9.0,1,4
7367,13115,423341938385616896,7,12,82,11.0,1,6
7367,13001,423341938385616896,7,12,79,11.0,1,6
7368,13117,4515694255276032,7,12,83,5.0,1,2
7369,13119,711573963804770304,7,12,83,11.0,1,2
7370,13121,355786707024478208,7,12,83,11.0,1,4
7371,13123,837671523555737600,7,12,83,13.0,1,5
7371,13042,837671523555737600,7,12,81,13.0,1,5
7372,13125,117098606833434624,7,12,83,13.0,1,2
7373,13129,180145015886970880,7,12,83,14.0,1,5
7374,13130,468376147952926720,7,12,83,16.0,1,5
7375,13131,49545505776074752,7,12,83,14.0,1,3
7376,13134,0,7,12,84,0.0,1,123
7377,13135,225192831910674432,7,12,84,16.0,1,6
7377,13229,225192831910674432,7,12,86,16.0,1,6
7378,13136,797138439714635776,7,12,84,13.0,1,5
7378,13122,797138439714635776,7,12,83,13.0,1,5
7379,13137,22524045450805248,7,12,84,11.0,1,4
7380,13138,63067299774464000,7,12,84,14.0,1,6
7380,13224,63067299774464000,7,12,86,14.0,1,6
7381,13139,301751070638473216,7,12,84,15.0,1,6
7381,13118,301751070638473216,7,12,83,15.0,1,6
7382,13140,202663220182253568,7,12,84,13.0,1,3
7383,13142,495403793031102464,7,12,84,15.0,1,5
7383,13120,495403793031102464,7,12,83,15.0,1,5
7384,13143,954763945636265984,7,12,84,13.0,1,3
7385,13148,711574169963200512,7,12,85,12.0,1,10
7385,13068,711574169963200512,7,12,82,12.0,1,10
7386,13161,585468707472408576,7,12,85,13.0,1,7
7387,13162,914232373623652352,7,12,85,14.0,1,9
7388,13164,90072198705840128,7,12,85,13.0,1,10
7389,13166,22533391299641344,7,12,85,10.0,1,7
7389,13273,22533391299641344,7,12,87,10.0,1,7
7390,13168,954768824719114240,7,12,85,14.0,1,7
7390,13099,954768824719114240,7,12,82,14.0,1,7
7391,13170,702563878332006400,7,12,85,11.0,1,8
7391,13101,702563878332006400,7,12,82,11.0,1,8
7392,13175,40533839755345920,7,12,85,14.0,1,9
7393,13177,734118075342782464,7,12,85,11.0,1,5
7394,13179,391816053799256064,7,12,85,13.0,1,6
7395,13181,67555918555906048,7,12,85,16.0,1,13
7396,13182,639523172995039232,7,12,85,12.0,1,10
7396,13290,639523172995039232,7,12,87,12.0,1,10
7397,13184,648518552499781632,7,12,85,11.0,1,9
7397,13045,648518552499781632,7,12,82,11.0,1,9
7398,13185,301753681978589184,7,12,85,10.0,1,8
7398,13088,301753681978589184,7,12,82,10.0,1,8
7399,13186,220677137655398400,7,12,85,6.0,1,4
7400,13187,585469325947699200,7,12,85,11.0,1,7
7401,13189,648525974203269120,7,12,85,12.0,1,9
7401,13347,648525974203269120,7,12,90,12.0,1,9
7401,13295,648525974203269120,7,12,87,12.0,1,9
7402,13195,734090587552088064,7,12,85,5.0,1,4
7403,13196,211671381509668864,7,12,85,14.0,1,8
7404,13198,211674336447168512,7,12,85,15.0,1,12
7404,13369,211674336447168512,7,12,90,15.0,1,12
7404,13293,211674336447168512,7,12,87,15.0,1,12
7405,13199,684570233104498688,7,12,85,11.0,1,10
7406,13200,788130621984604160,7,12,85,13.0,1,12
7406,12977,788130621984604160,7,12,79,13.0,1,12
7406,13062,788130621984604160,7,12,82,13.0,1,12
7407,13204,797141532091088896,7,12,85,13.0,1,9
7408,13205,878211410625036288,7,12,85,12.0,1,8
7409,13208,364792257011777536,7,12,85,13.0,1,10
7409,13094,364792257011777536,7,12,82,13.0,1,10
7410,13209,860196256201310208,7,12,85,12.0,1,9
7410,13270,860196256201310208,7,12,87,12.0,1,9
7411,13212,166640264318812160,7,12,85,16.0,1,13
7411,13112,166640264318812160,7,12,82,16.0,1,13
7411,13235,166640264318812160,7,12,87,16.0,1,13
7412,13213,680044230927712256,7,12,85,10.0,1,7
7412,13091,680044230927712256,7,12,82,10.0,1,7
7413,13214,954765320025800704,7,12,85,11.0,1,8
7413,13044,954765320025800704,7,12,82,11.0,1,8
7414,13216,4513632670973952,7,12,85,12.0,1,10
7414,13263,4513632670973952,7,12,87,12.0,1,10
7415,13218,481886397079224320,7,12,86,13.0,1,5
7415,13141,481886397079224320,7,12,84,13.0,1,5
7416,13219,450361405846061056,7,12,86,11.0,1,7
7416,13144,450361405846061056,7,12,84,11.0,1,7
7417,13220,747599049971990528,7,12,86,7.0,1,3
7418,13222,63067368493940736,7,12,86,13.0,1,4
7418,13146,63067368493940736,7,12,84,13.0,1,4
7419,13223,180146527715459072,7,12,86,11.0,1,4
7420,13225,4513357793067008,7,12,86,12.0,1,2
7421,13226,0,7,12,86,0.0,1,123
7422,13227,153128640802979840,7,12,86,11.0,1,6
7422,13317,153128640802979840,7,12,88,11.0,1,6
7423,13228,265713752404393984,7,12,86,12.0,1,2
7424,13230,752101412648779776,7,12,86,14.0,1,7
7424,13307,752101412648779776,7,12,88,14.0,1,7
7425,13231,49545574495551488,7,12,86,15.0,1,6
7425,13303,49545574495551488,7,12,88,15.0,1,6
7426,13232,743110706068455424,7,12,86,13.0,1,7
7426,13312,743110706068455424,7,12,88,13.0,1,7
7427,13233,270217764348624896,7,12,87,12.0,1,8
7428,13236,418860810027139072,7,12,87,11.0,1,7
7428,13192,418860810027139072,7,12,85,11.0,1,7
7429,13237,225189258497884160,7,12,87,13.0,1,11
7429,13333,225189258497884160,7,12,90,13.0,1,11
7430,13239,153142590856757248,7,12,87,13.0,1,7
7431,13241,54045050954317824,7,12,87,12.0,1,8
7432,13246,657531867787952128,7,12,87,10.0,1,6
7432,13362,657531867787952128,7,12,90,10.0,1,6
7433,13260,211680246322167808,7,12,87,13.0,1,10
7433,13335,211680246322167808,7,12,90,13.0,1,10
7434,13262,63055411304988672,7,12,87,10.0,1,7
7435,13269,657530905715277824,7,12,87,11.0,1,9
7435,13359,657530905715277824,7,12,90,11.0,1,9
7436,13272,391816191238209536,7,12,87,10.0,1,7
7436,13149,391816191238209536,7,12,85,10.0,1,7
7437,13277,878211273186082816,7,12,87,15.0,1,10
7437,13354,878211273186082816,7,12,90,15.0,1,10
7438,13279,864707414971121664,7,12,87,16.0,1,8
7438,13155,864707414971121664,7,12,85,16.0,1,8
7439,13280,927741729396752384,7,12,87,12.0,1,10
7439,13165,927741729396752384,7,12,85,12.0,1,10
7440,13281,662033611989450752,7,12,87,14.0,1,10
7440,13163,662033611989450752,7,12,85,14.0,1,10
7441,13285,950264331738546176,7,12,87,14.0,1,8
7442,13286,914237458864930816,7,12,87,13.0,1,8
7443,13287,337774713696681984,7,12,87,12.0,1,9
7443,13484,337774713696681984,7,12,93,12.0,1,9
7443,13332,337774713696681984,7,12,90,12.0,1,9
7444,13288,445858837010841600,7,12,87,12.0,1,9
7444,13191,445858837010841600,7,12,85,12.0,1,9
7445,13291,432349962274078720,7,12,87,16.0,1,13
7445,13190,432349962274078720,7,12,85,16.0,1,13
7445,13054,432349962274078720,7,12,82,16.0,1,13
7446,13292,58551399360757760,7,12,87,10.0,1,7
7446,13202,58551399360757760,7,12,85,10.0,1,7
7447,13294,797145586540216320,7,12,87,12.0,1,9
7447,13178,797145586540216320,7,12,85,12.0,1,9
7448,13299,0,7,12,88,0.0,1,123
7449,13300,220677068935921664,7,12,88,12.0,1,3
7450,13301,639525234579341312,7,12,88,15.0,1,3
7451,13302,0,7,12,88,0.0,1,123
7452,13316,711572589415235584,7,12,88,14.0,1,4
7453,13318,103585677647544320,7,12,88,12.0,1,4
7454,13319,4504767858475008,7,12,88,12.0,1,6
7455,13320,270218726438084610,7,12,88,8.0,1,3
7456,13321,337771346442321920,7,12,89,12.0,1,4
7457,13322,301744542288183296,7,12,89,14.0,1,4
7457,13304,301744542288183296,7,12,88,14.0,1,4
7458,13323,517926876409233408,7,12,89,10.0,1,3
7458,13405,517926876409233408,7,12,91,10.0,1,3
7459,13324,801641077269331968,7,12,89,13.0,1,5
7459,13397,801641077269331968,7,12,91,13.0,1,5
7460,13326,936751814869516288,7,12,89,5.0,1,2
7461,13328,914232442343129088,7,12,89,12.0,1,3
7462,13329,391815504043442176,7,12,90,13.0,1,8
7463,13334,779123560168816640,7,12,90,11.0,1,7
7464,13337,225185685085093888,7,12,90,8.0,1,6
7465,13341,225180393685385216,7,12,90,9.0,1,7
7465,13415,225180393685385216,7,12,93,9.0,1,7
7466,13343,126101682919571456,7,12,90,9.0,1,4
7467,13344,837685336170561536,7,12,90,13.0,1,8
7467,13435,837685336170561536,7,12,93,13.0,1,8
7468,13351,252202128888561664,7,12,90,15.0,1,12
7468,13289,252202128888561664,7,12,87,15.0,1,12
7468,13468,252202128888561664,7,12,93,15.0,1,12
7469,13353,153128434644549632,7,12,90,8.0,1,7
7470,13358,225180050088001536,7,12,90,15.0,1,12
7470,13455,225180050088001536,7,12,93,15.0,1,12
7471,13364,639514789218877440,7,12,90,15.0,1,9
7471,13471,639514789218877440,7,12,93,15.0,1,9
7472,13365,454874488761221120,7,12,90,12.0,1,9
7472,13460,454874488761221120,7,12,93,12.0,1,9
7473,13366,648521507437281280,7,12,90,14.0,1,11
7473,13563,648521507437281280,7,12,96,14.0,1,11
7473,13477,648521507437281280,7,12,93,14.0,1,11
7474,13370,783627365954617344,7,12,90,14.0,1,10
7474,13276,783627365954617344,7,12,87,14.0,1,10
7475,13383,711582485019885568,7,12,90,11.0,1,8
7475,13248,711582485019885568,7,12,87,11.0,1,8
7476,13384,914232236184698880,7,12,90,10.0,1,7
7476,13462,914232236184698880,7,12,93,10.0,1,7
7477,13386,662038765950205952,7,12,90,12.0,1,7
7478,13387,225183898378698752,7,12,90,11.0,1,9
7478,13245,225183898378698752,7,12,87,11.0,1,9
7479,13388,648525630605885440,7,12,90,11.0,1,9
7479,13283,648525630605885440,7,12,87,11.0,1,9
7480,13391,630505116062973952,7,12,90,16.0,1,12
7480,13249,630505116062973952,7,12,87,16.0,1,12
7481,13394,103586571000741888,7,12,90,13.0,1,10
7481,13265,103586571000741888,7,12,87,13.0,1,10
7482,13395,18015085704249344,7,12,91,15.0,1,4
7483,13396,954767519049056256,7,12,91,12.0,1,4
7484,13399,391817771786174464,7,12,91,11.0,1,2
7485,13401,301744611007660032,7,12,91,15.0,1,6
7485,13327,301744611007660032,7,12,89,15.0,1,6
7486,13402,0,7,12,91,0.0,1,123
7487,13403,707074830943387648,7,12,91,13.0,1,4
7488,13404,225190289290035200,7,12,91,13.0,1,4
7489,13406,211674473886121984,7,12,92,13.0,1,4
7490,13407,950260620886802432,7,12,92,11.0,1,5
7491,13408,851181841401511936,7,12,92,6.0,1,3
7492,13409,63063107886383104,7,12,92,12.0,1,5
