node_idx,hit_id,particle_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
6869,13256,90075153643339776,87,12.0,1,6
6870,12075,130606175900139520,44,13.0,1,11
6871,12076,157628804456513536,44,14.0,1,11
6871,12161,157628804456513536,47,14.0,1,11
6871,12221,157628804456513536,50,14.0,1,11
6872,12077,225186440999337984,44,11.0,1,5
6873,12078,743107613692002304,44,13.0,1,11
6873,12158,743107613692002304,47,13.0,1,11
6873,12047,743107613692002304,42,13.0,1,11
6874,12081,90072336144793600,44,11.0,1,8
6875,12083,716074196177780736,44,12.0,1,6
6876,12085,819655888095674368,44,12.0,1,8
6877,12088,117117779567443968,44,13.0,1,10
6877,12150,117117779567443968,47,13.0,1,10
6878,12091,153137917932339200,44,11.0,1,8
6878,12022,153137917932339200,42,11.0,1,8
6879,12095,364807512735612928,44,12.0,1,8
6880,12099,130605969741709312,44,11.0,1,6
6881,12100,454868853764128768,44,15.0,1,11
6881,12023,454868853764128768,42,15.0,1,11
6882,12101,427845469293510656,44,13.0,1,10
6882,12201,427845469293510656,50,13.0,1,10
6882,12140,427845469293510656,47,13.0,1,10
6883,12103,153137849212862464,44,7.0,1,6
6884,12105,743128092096069632,44,11.0,1,8
6885,12108,671037787587215360,45,13.0,1,2
6886,12109,252202060169084928,45,14.0,1,7
6887,12110,229685573860720640,45,11.0,1,2
6888,12111,824161205709963264,45,12.0,1,4
6889,12112,499900520710799360,45,11.0,1,4
6890,12113,216176974001864704,45,14.0,1,4
6890,12126,216176974001864704,46,14.0,1,4
6891,12116,166640676635672576,46,12.0,1,2
6892,12117,306246492648112128,46,14.0,1,5
6892,12114,306246492648112128,45,14.0,1,5
6893,12120,301747840823066624,46,10.0,1,2
6894,12121,837674478493237248,46,11.0,1,2
6895,12122,130606107180662784,46,14.0,1,6
6895,12179,130606107180662784,48,14.0,1,6
6896,12124,180149207775051776,46,11.0,1,4
6897,12125,409828184566005760,46,9.0,1,2
6898,12127,801640939830378496,46,14.0,1,6
6898,12177,801640939830378496,48,14.0,1,6
6899,12128,355790142998315008,46,11.0,1,3
6900,12129,941253627790491648,46,12.0,1,4
6901,12130,225183692220268544,47,11.0,1,9
6901,12235,225183692220268544,50,11.0,1,9
6902,12132,27031905685733376,47,13.0,1,10
6902,12069,27031905685733376,44,13.0,1,10
6902,12197,27031905685733376,50,13.0,1,10
6903,12137,968284433964597248,47,12.0,1,9
6903,12252,968284433964597248,52,12.0,1,9
6903,12206,968284433964597248,50,12.0,1,9
6904,12138,864702948205133824,47,12.0,1,9
6904,12219,864702948205133824,50,12.0,1,9
6905,13372,135108126260068352,90,11.0,1,8
6905,13261,135108126260068352,87,11.0,1,8
6906,13373,364804282920206336,90,15.0,1,10
6906,13483,364804282920206336,93,15.0,1,10
6907,13377,743095725222526976,90,12.0,1,9
6907,13456,743095725222526976,93,12.0,1,9
6908,13379,657533242177486848,90,10.0,1,7
6908,13445,657533242177486848,93,10.0,1,7
6909,13380,112591777390657536,90,10.0,1,8
6910,13381,292735418888093696,90,10.0,1,10
6910,13459,292735418888093696,93,10.0,1,10
6911,12146,873702519597957120,47,14.0,1,8
6912,12147,301747497225682944,47,13.0,1,7
6913,12148,747609289174024192,47,13.0,1,9
6913,12102,747609289174024192,44,13.0,1,9
6914,12151,445867701823340544,47,16.0,1,12
6914,12216,445867701823340544,50,16.0,1,12
6915,12153,301745366921904128,47,11.0,1,5
6916,12155,337777325036797952,47,13.0,1,11
6916,12070,337777325036797952,44,13.0,1,11
6917,12159,693555785724067840,47,15.0,1,11
6917,12098,693555785724067840,44,15.0,1,11
6918,12160,292742015957860352,47,15.0,1,11
6918,12192,292742015957860352,50,15.0,1,11
6919,12163,202669404935159808,47,13.0,1,10
6919,12030,202669404935159808,42,13.0,1,10
6919,12090,202669404935159808,44,13.0,1,10
6920,12165,675542280567783424,47,10.0,1,8
6920,12200,675542280567783424,50,10.0,1,8
6921,12166,4516037852659712,47,15.0,1,11
6921,12233,4516037852659712,50,15.0,1,11
6922,12167,238692566957031424,47,16.0,1,13
6922,12190,238692566957031424,50,16.0,1,13
6922,12065,238692566957031424,44,16.0,1,13
6923,12171,873714476786909184,47,12.0,1,10
6923,12231,873714476786909184,50,12.0,1,10
6924,12172,941254177546305536,48,13.0,1,7
6925,12174,851186789203836928,48,13.0,1,4
6925,12123,851186789203836928,46,13.0,1,4
6926,12175,432349618676695040,48,6.0,1,3
6927,12176,914238077340221440,48,14.0,1,3
6928,12178,743102391011770368,48,15.0,1,5
6928,12183,743102391011770368,49,15.0,1,5
6929,12180,306252471242588160,48,11.0,1,2
6930,12181,117117848286920704,48,11.0,1,5
6931,12184,752103680391512064,49,12.0,1,5
6931,12251,752103680391512064,51,12.0,1,5
6932,12186,99081253386452992,50,11.0,1,8
6932,12287,99081253386452992,52,11.0,1,8
6933,12194,225186509718814720,50,13.0,1,9
6934,12198,306245668014391296,50,14.0,1,12
6934,12170,306245668014391296,47,14.0,1,12
6935,12202,594476112885579776,50,13.0,1,10
6935,12144,594476112885579776,47,13.0,1,10
6936,12209,103594267582136320,50,14.0,1,11
6936,12087,103594267582136320,44,14.0,1,11
6936,12169,103594267582136320,47,14.0,1,11
6937,12211,837674341054283776,50,7.0,1,4
6938,12220,837681487879864320,50,12.0,1,6
6939,12222,418837995160862720,50,10.0,1,7
6939,12301,418837995160862720,52,10.0,1,7
6940,12223,932246909572087808,50,10.0,1,7
6940,12300,932246909572087808,52,10.0,1,7
6941,12224,878203576604688384,50,12.0,1,9
6941,12136,878203576604688384,47,12.0,1,9
6942,12225,4532942843936768,50,12.0,1,8
6942,12289,4532942843936768,52,12.0,1,8
6943,12227,711574032541036546,50,15.0,1,2
6944,12228,837674272334807040,50,14.0,1,11
6944,12152,837674272334807040,47,14.0,1,11
6944,12309,837674272334807040,52,14.0,1,11
6945,12232,355795571836977152,50,9.0,1,7
6946,12234,445881651877117952,50,9.0,1,5
6947,12239,445859180608225280,50,12.0,1,10
6947,12261,445859180608225280,52,12.0,1,10
6948,12240,229691483735719936,50,10.0,1,8
6948,12281,229691483735719936,52,10.0,1,8
6949,12241,103597909714403328,51,12.0,1,3
6950,12242,684547899274559488,51,14.0,1,6
6951,12243,0,51,0.0,1,123
6952,12244,144115600392716288,51,10.0,1,2
6953,12245,941259468946014208,51,13.0,1,6
6953,12319,941259468946014208,53,13.0,1,6
6954,12246,225180531124338688,51,13.0,1,4
6954,12323,225180531124338688,53,13.0,1,4
6955,12247,225184654292942848,51,13.0,1,3
6956,12248,873705405815980032,51,7.0,1,5
6956,12185,873705405815980032,49,7.0,1,5
6957,12249,337773133148717056,51,11.0,1,4
6958,12250,671041704597389312,51,11.0,1,2
6959,12259,743095793942003712,52,13.0,1,8
6960,12262,639523379153469440,52,13.0,1,10
6960,12382,639523379153469440,55,13.0,1,10
6961,12269,707071326250074112,52,10.0,1,5
6962,12272,243194723475390464,52,13.0,1,10
6962,12238,243194723475390464,50,13.0,1,10
6963,12274,887212425126871040,52,14.0,1,11
6963,12383,887212425126871040,55,14.0,1,11
6964,12275,837680800685096960,52,14.0,1,11
6964,12195,837680800685096960,50,14.0,1,11
6964,12131,837680800685096960,47,14.0,1,11
6965,12277,864705696984203264,52,14.0,1,12
6965,12363,864705696984203264,55,14.0,1,12
6966,12279,333268571448672256,52,10.0,1,5
6967,12285,734093473770110976,52,10.0,1,7
6968,12286,923244314522288128,52,12.0,1,10
6968,12215,923244314522288128,50,12.0,1,10
6969,12288,90077833702932480,52,14.0,1,11
6969,12218,90077833702932480,50,14.0,1,11
6969,12133,90077833702932480,47,14.0,1,11
6970,12290,675540562580865024,52,12.0,1,9
6970,12204,675540562580865024,50,12.0,1,9
6971,12292,418836620771328000,52,13.0,1,6
6972,12293,445867564384387072,52,10.0,1,8
6972,12390,445867564384387072,55,10.0,1,8
6973,12294,27037059646488576,52,12.0,1,10
6973,12196,27037059646488576,50,12.0,1,10
6974,12297,743096687295201280,52,11.0,1,7
6975,12299,63059259595685888,52,11.0,1,7
6976,12303,671047545752911872,52,15.0,1,11
6976,12388,671047545752911872,55,15.0,1,11
6977,12305,27027026602885120,52,13.0,1,11
6977,12226,27027026602885120,50,13.0,1,11
6978,12307,94582051805593600,52,14.0,1,6
6979,12308,22530505081618432,52,12.0,1,8
6979,12370,22530505081618432,55,12.0,1,8
6980,12310,360290787688185856,52,9.0,1,6
6980,12372,360290787688185856,55,9.0,1,6
6981,12311,364795280668753920,52,13.0,1,8
6981,12189,364795280668753920,50,13.0,1,8
6981,12296,923241565743218688,52,11.0,1,7
6982,12312,337783303631273984,52,9.0,1,4
6983,12313,306248966549274624,52,14.0,1,11
6983,12365,306248966549274624,55,14.0,1,11
6984,12315,734101582668365824,52,14.0,1,11
6984,12210,734101582668365824,50,14.0,1,11
6985,12317,229687498006069248,52,9.0,1,6
6986,13654,671073315556687872,101,14.0,1,5
6987,13655,225194962214453248,101,15.0,1,11
6988,13656,864707277532168192,101,10.0,1,6
6989,13657,950264194299592704,101,14.0,1,11
6989,13588,950264194299592704,98,14.0,1,11
6989,13519,950264194299592704,96,14.0,1,11
6990,13659,324261990669221888,101,8.0,1,5
6991,12325,103591037766729728,53,13.0,1,3
6992,12328,27025583493873664,54,8.0,1,5
6993,12329,797144624467542016,54,14.0,1,6
6994,12330,657528294375161856,54,13.0,1,6
6994,12399,657528294375161856,56,13.0,1,6
6995,12331,783626610040373248,54,14.0,1,7
6995,12402,783626610040373248,56,14.0,1,7
6996,12332,851186583045406720,54,14.0,1,2
6997,12334,707077579722457088,54,11.0,1,2
6998,12335,180166318924759040,54,6.0,1,2
6999,12338,391817909225127936,55,15.0,1,12
6999,12302,391817909225127936,52,15.0,1,12
6999,12236,391817909225127936,50,15.0,1,12
7000,12340,364801396702183424,55,13.0,1,9
7000,12452,364801396702183424,58,13.0,1,9
7001,12342,445859867802992640,55,12.0,1,8
7001,12267,445859867802992640,52,12.0,1,8
7002,12345,864702879485657088,55,12.0,1,8
7002,12437,864702879485657088,58,12.0,1,8
7003,12346,409828115846529024,55,16.0,1,13
7003,12271,409828115846529024,52,16.0,1,13
7003,12203,409828115846529024,50,16.0,1,13
7004,12350,459373965219987456,55,10.0,1,7
7004,12436,459373965219987456,58,10.0,1,7
7005,12355,261209809179639808,55,12.0,1,9
7005,12459,261209809179639808,58,12.0,1,9
7006,12356,711574857157967872,55,17.0,1,8
7006,12291,711574857157967872,52,17.0,1,8
7007,12357,90083262541594624,55,12.0,1,8
7008,12358,662035123817938944,55,12.0,1,4
7009,12361,454868166569361408,55,14.0,1,10
7009,12451,454868166569361408,58,14.0,1,10
7010,12367,220685315273129984,55,14.0,1,7
7011,12374,130610505227173888,55,14.0,1,6
7012,12375,851193592432033792,55,11.0,1,8
7012,12421,851193592432033792,58,11.0,1,8
7013,12377,225186372279861248,55,13.0,1,10
7013,12253,225186372279861248,52,13.0,1,10
7014,12379,954768755999637504,55,11.0,1,5
7015,12380,662034986378985472,55,13.0,1,11
7015,12446,662034986378985472,58,13.0,1,11
7016,12384,103587876670799872,55,11.0,1,8
7016,12260,103587876670799872,52,11.0,1,8
7017,12391,216176905282387968,55,12.0,1,8
7018,12392,418845348144873472,55,12.0,1,8
7019,12393,693555442126684160,55,15.0,1,10
7019,12429,693555442126684160,58,15.0,1,10
7020,12397,54047112538619904,55,14.0,1,11
7020,12450,54047112538619904,58,14.0,1,11
7021,12400,639532931160735744,56,13.0,1,7
7021,12409,639532931160735744,57,13.0,1,7
7022,12401,648522263351525376,56,10.0,1,3
7023,12403,238691192567496704,56,12.0,1,7
7024,12404,495400631935172608,56,4.0,1,2
7025,12405,45041081514983424,57,12.0,1,3
7025,12398,45041081514983424,56,12.0,1,3
7026,12406,337773064429240320,57,10.0,1,3
7027,12407,923239985195253760,57,12.0,1,3
7028,12408,90076184435490816,57,11.0,1,2
7029,12410,4510059258183680,57,15.0,1,7
7029,12466,4510059258183680,59,15.0,1,7
7030,12411,734108592054992896,57,15.0,1,7
7030,12467,734108592054992896,59,15.0,1,7
7031,13720,657533104738533376,103,10.0,1,3
7032,13721,747617191913848832,103,11.0,1,4
7033,13722,180153124785225728,103,12.0,1,2
7034,13727,481886328359747584,104,11.0,1,8
7034,13801,481886328359747584,106,11.0,1,8
7035,13729,225194962214453248,104,15.0,1,11
7036,13730,873712209044176896,104,13.0,1,11
7036,13785,873712209044176896,106,13.0,1,11
7037,12419,585474205030547456,58,10.0,1,8
7038,12423,837680938124050432,58,8.0,1,5
7039,12424,675544342152085504,58,11.0,1,9
7039,12339,675544342152085504,55,11.0,1,9
7040,12426,662039040828112896,58,13.0,1,10
7040,12265,662039040828112896,52,13.0,1,10
7040,12341,662039040828112896,55,13.0,1,10
7041,12428,932251307618598912,58,12.0,1,9
7041,12491,932251307618598912,60,12.0,1,9
7042,12432,828663637106229248,58,14.0,1,11
7042,12482,828663637106229248,60,14.0,1,11
7042,12364,828663637106229248,55,14.0,1,11
7043,12433,418845416864350208,58,15.0,1,12
7043,12348,418845416864350208,55,15.0,1,12
7043,12282,418845416864350208,52,15.0,1,12
7044,12434,535933853215227904,58,15.0,1,12
7044,12488,535933853215227904,60,15.0,1,12
7045,12440,292749918697684992,58,11.0,1,7
7046,12454,824162373941067776,58,14.0,1,10
7046,12376,824162373941067776,55,14.0,1,10
7047,12457,932256461579354112,58,12.0,1,7
7048,12458,684550922931535872,58,8.0,1,5
7048,12512,684550922931535872,60,8.0,1,5
7049,12462,333268090412335104,58,11.0,1,8
7049,12344,333268090412335104,55,11.0,1,8
7050,12463,4509921819230208,58,10.0,1,6
7051,12464,292744283700592640,59,12.0,1,5
7052,12465,211685950038736896,59,12.0,1,5
7052,12536,211685950038736896,61,12.0,1,5
7053,12468,639523447872946176,59,11.0,1,3
7054,12471,864694083392634880,59,10.0,1,3
7055,12472,301758835939344384,59,8.0,1,3
7056,12476,220683940883595264,60,13.0,1,11
7057,12478,292741878518906880,60,14.0,1,11
7057,12455,292741878518906880,58,14.0,1,11
7058,12481,648530509688733696,60,12.0,1,10
7058,12453,648530509688733696,58,12.0,1,10
7059,12486,355786088549187584,60,15.0,1,9
7060,12487,851180810609360896,60,13.0,1,10
7060,12381,851180810609360896,55,13.0,1,10
7060,12418,851180810609360896,58,13.0,1,10
7061,12489,752103336794128384,60,10.0,1,7
7062,12490,297238400040173568,60,15.0,1,12
7062,12573,297238400040173568,63,15.0,1,12
7063,12493,680047254584688640,60,12.0,1,8
7063,12612,680047254584688640,63,12.0,1,8
7064,12497,229688322639790080,60,6.0,1,5
7065,12498,162130548658012160,60,15.0,1,13
7065,12561,162130548658012160,63,15.0,1,13
7065,12439,162130548658012160,58,15.0,1,13
7066,12500,319756535615979520,60,7.0,1,5
7066,12564,319756535615979520,63,7.0,1,5
7067,12501,189155101359734784,60,17.0,1,14
7067,12643,189155101359734784,66,17.0,1,14
7067,12589,189155101359734784,63,17.0,1,14
7068,12502,923238679525195776,60,11.0,1,6
7068,12593,923238679525195776,63,11.0,1,6
7069,12506,432350924346753024,60,15.0,1,12
7069,12441,432350924346753024,58,15.0,1,12
7069,12337,432350924346753024,55,15.0,1,12
7070,12507,58546863875293184,60,11.0,1,6
7071,12508,27037403243872256,60,13.0,1,10
7071,12442,27037403243872256,58,13.0,1,10
7071,12386,27037403243872256,55,13.0,1,10
7072,12517,716075708006268928,60,14.0,1,8
7073,12519,301754437892833280,60,12.0,1,4
7074,12521,589972169660825600,60,14.0,1,7
7075,12524,734099040047726592,60,15.0,1,12
7075,12360,734099040047726592,55,15.0,1,12
7075,12435,734099040047726592,58,15.0,1,12
7076,12526,941266203454734336,60,14.0,1,11
7076,12415,941266203454734336,58,14.0,1,11
7076,12607,941266203454734336,63,14.0,1,11
7077,12527,135109569369079808,60,12.0,1,7
7078,12528,216173606747504640,60,12.0,1,9
7078,12583,216173606747504640,63,12.0,1,9
7079,12532,589973544050360320,61,10.0,1,4
7080,12533,639515476413644800,61,14.0,1,5
7080,12553,639515476413644800,62,14.0,1,5
7081,12534,225192763191197696,61,15.0,1,6
7081,12551,225192763191197696,62,15.0,1,6
7082,12535,909728980154712064,61,12.0,1,2
7083,12537,747599943325188096,61,10.0,1,3
7084,12539,801646368669040640,61,10.0,1,8
7084,12469,801646368669040640,59,10.0,1,8
7085,12540,171137747912753152,61,10.0,1,3
7085,12470,171137747912753152,59,10.0,1,3
7086,12542,716074402336210944,61,12.0,1,4
7087,12543,139619422468833280,61,12.0,1,3
7088,12544,306245324417007616,61,11.0,1,4
7089,12545,968275569152098304,61,11.0,1,3
7090,12546,860191445837938688,61,13.0,1,3
7091,12547,22530436362141696,61,14.0,1,4
7092,12548,180150444725633024,62,11.0,1,5
7092,12541,180150444725633024,61,11.0,1,5
7093,12549,468378828012519424,62,12.0,1,3
7094,12550,950276495085928448,62,12.0,1,4
7095,12552,671045759046516736,62,13.0,1,5
7095,12538,671045759046516736,61,13.0,1,5
7096,12554,743111461982699520,62,13.0,1,4
7097,12556,738591163522482176,63,13.0,1,10
7098,12558,220683940883595264,63,13.0,1,11
7099,12559,211679078091063296,63,10.0,1,8
7099,12676,211679078091063296,66,10.0,1,8
7100,12565,22529268131037184,63,13.0,1,8
7100,12525,22529268131037184,60,13.0,1,8
7101,12566,752101343929303040,63,12.0,1,9
7101,12672,752101343929303040,66,12.0,1,9
7101,12518,752101343929303040,60,12.0,1,9
7102,12567,45036477310042112,63,12.0,1,9
7102,12492,45036477310042112,60,12.0,1,9
7103,12568,878207905931722752,63,12.0,1,8
7103,12511,878207905931722752,60,12.0,1,8
7104,12569,216175256014946304,63,12.0,1,7
7105,12571,9008230046892032,63,11.0,1,8
7106,12572,337780898449588224,63,12.0,1,7
7107,12577,499900658149752832,63,13.0,1,9
7108,12578,963771832085774336,63,10.0,1,6
7108,12659,963771832085774336,66,10.0,1,6
7109,12579,459368261503418368,63,10.0,1,6
7110,12580,0,63,0.0,1,123
7111,12581,445859386766655488,63,10.0,1,6
7112,12582,734089350601506816,63,10.0,1,8
7112,12510,734089350601506816,60,10.0,1,8
7113,12587,153145270916349952,63,8.0,1,4
7114,12590,662029420101369856,63,14.0,1,11
7114,12503,662029420101369856,60,14.0,1,11
7115,12591,27039739706081280,63,11.0,1,8
7116,12594,648525493166931968,63,14.0,1,12
7116,12522,648525493166931968,60,14.0,1,12
7117,12596,896217425358356480,63,14.0,1,11
7117,12684,896217425358356480,66,14.0,1,11
7117,12480,896217425358356480,60,14.0,1,11
7118,12597,301748184420450304,63,13.0,1,11
7118,12523,301748184420450304,60,13.0,1,11
7119,12606,810652537131630592,63,10.0,1,6
7120,12609,103588632585043968,63,15.0,1,9
7120,12516,103588632585043968,60,15.0,1,9
7121,12614,801653309336190976,64,11.0,1,3
7122,12615,27049841469161472,64,11.0,1,5
7122,12625,27049841469161472,65,11.0,1,5
7123,12619,337782753875460096,64,15.0,1,6
7123,12555,337782753875460096,62,15.0,1,6
7124,12620,265715332952358912,65,16.0,1,10
7124,12698,265715332952358912,67,16.0,1,10
7125,12621,761108611903520768,65,7.0,1,4
7126,12622,0,65,0.0,1,123
7127,12624,454868304008314880,65,13.0,1,6
7127,12693,454868304008314880,67,13.0,1,6
7128,12628,211685881319260160,65,12.0,1,7
7128,12616,211685881319260160,64,12.0,1,7
7129,12630,639514651779923968,65,12.0,1,6
7129,12613,639514651779923968,64,12.0,1,6
7130,12631,45038401455390720,65,5.0,1,3
7131,12633,382807892471840768,65,14.0,1,7
7131,12687,382807892471840768,67,14.0,1,7
7132,12634,54047181258096640,66,14.0,1,11
7132,12751,54047181258096640,68,14.0,1,11
7133,12637,27023178312187904,66,10.0,1,8
7133,12610,27023178312187904,63,10.0,1,8
7134,12639,27037197085442048,66,16.0,1,13
7134,12485,27037197085442048,60,16.0,1,13
7134,12562,27037197085442048,63,16.0,1,13
7135,12641,454874557480697856,66,14.0,1,8
7136,12642,409834712916295680,66,9.0,1,8
7137,12644,616993629986095104,66,12.0,1,10
7137,12718,616993629986095104,68,12.0,1,10
7138,12645,878220962632302592,66,12.0,1,10
7138,12736,878220962632302592,68,12.0,1,10
7139,12648,225187540510965760,66,12.0,1,10
7139,12748,225187540510965760,68,12.0,1,10
7140,12650,301751276796903424,66,14.0,1,11
7140,12792,301751276796903424,71,14.0,1,11
7140,12707,301751276796903424,68,14.0,1,11
7141,12651,162131235852779520,66,16.0,1,7
7142,12652,936751746150039552,66,16.0,1,7
7142,12737,936751746150039552,68,16.0,1,7
7143,12653,418841843451559936,66,10.0,1,6
7144,12655,968277768175353856,66,14.0,1,8
7145,12656,297239774429708288,66,13.0,1,10
7145,12710,297239774429708288,68,13.0,1,10
7146,12657,337776225525170176,66,10.0,1,8
7146,12716,337776225525170176,68,10.0,1,8
7147,12661,306247798318170112,66,13.0,1,10
7147,12575,306247798318170112,63,13.0,1,10
7147,12715,306247798318170112,68,13.0,1,10
7148,12663,18019346311806976,66,11.0,1,7
7149,12665,238691742323310592,66,13.0,1,10
7149,12584,238691742323310592,63,13.0,1,10
7149,12529,238691742323310592,60,13.0,1,10
7150,12668,801643619889971200,66,14.0,1,9
7151,12669,274720608061751296,66,13.0,1,6
7151,12735,274720608061751296,68,13.0,1,6
7152,12670,747605647041757184,66,12.0,1,9
7152,12731,747605647041757184,68,12.0,1,9
