node_idx,hit_id,particle_id,nhits
12523,30964,7.791370291862569e+17,14.0
12524,31634,4.95400013459882e+17,12.0
12525,31546,8.737133085558047e+17,16.0
12526,31547,2.2527206546735104e+16,14.0
12527,31549,2.206972037426053e+17,14.0
12527,31573,2.206972037426053e+17,14.0
12528,31550,2.2968385587380224e+17,6.0
12528,31571,2.2968385587380224e+17,6.0
12529,31551,3.6479493707137024e+17,15.0
12529,31570,3.6479493707137024e+17,15.0
12530,31552,1.666355913943941e+17,7.0
12531,31556,2.2068222289667686e+17,11.0
12532,31557,1.8014625283755213e+17,15.0
12532,32086,1.8014625283755213e+17,15.0
12533,31560,1.802030838448128e+16,11.0
12534,31561,4.999014140639969e+17,15.0
12535,31562,3.0175608716027494e+17,10.0
12536,31563,2.2525144962433024e+16,11.0
12537,31564,2.702785123660595e+16,12.0
12538,31566,2.2518424197608243e+17,9.0
12539,31572,2.252487008452608e+16,13.0
12540,31574,5.989811556219617e+17,13.0
12540,31586,5.989811556219617e+17,13.0
12541,31704,4.098349190747259e+17,11.0
12542,31706,4.458580810965975e+17,12.0
12543,31708,1.8018521678086144e+16,11.0
12544,31709,7.971503281841111e+17,10.0
12545,31580,2.2069026307545498e+17,13.0
12546,31582,7.8362667875985e+17,11.0
12547,31585,1.531289156808868e+17,13.0
12548,31587,6.395167820837028e+17,12.0
12549,31591,8.737131711168512e+17,10.0
12550,31592,7.431029407675843e+17,8.0
12551,31593,1.6663820273451008e+17,12.0
12551,31610,1.6663820273451008e+17,12.0
12552,31594,4.458648843247944e+17,5.0
12553,31595,7.025642906488668e+17,10.0
12554,31597,1.801721600802816e+16,12.0
12555,31598,3.648060696266015e+17,12.0
12556,31599,6.395238601898066e+17,14.0
12557,31600,4520504618647552.0,11.0
12558,31601,8.737048560601661e+17,14.0
12559,31602,8.016484989728195e+17,12.0
12560,31605,6.755420744093532e+17,3.0
12561,31606,4.0983196413722624e+17,12.0
12562,31607,2.927385112645468e+17,14.0
12563,31608,4.09831757978796e+17,12.0
12564,31609,3.828063806433526e+17,11.0
12564,31631,3.828063806433526e+17,11.0
12565,31613,8.601941946170081e+17,14.0
12566,31616,1.801461841180754e+17,12.0
12566,31596,1.801461841180754e+17,12.0
12567,31618,8.646985501586227e+17,13.0
12568,31619,4.098318954177495e+17,11.0
12569,31620,4.188404690620252e+17,10.0
12570,31621,4.23340357837652e+17,3.0
12571,31622,4.09832032856703e+17,12.0
12571,30932,4.09832032856703e+17,12.0
12572,31624,0.0,0.0
12573,31625,4.098318266982728e+17,12.0
12574,31626,7.431173718576988e+17,14.0
12575,31627,3.64800984385323e+17,14.0
12576,31630,8.737098725819679e+17,12.0
12577,31786,6.845505793341522e+17,6.0
12578,31787,5.404351850998661e+17,11.0
12579,31788,2.2968578001915085e+17,13.0
12579,31799,2.2968578001915085e+17,13.0
12580,31789,5.854729680799662e+17,11.0
12580,31808,5.854729680799662e+17,11.0
12581,31637,1.3961248180168294e+17,12.0
12582,31638,1.1710252384360858e+17,10.0
12583,31639,8.647183413679227e+17,12.0
12584,31640,6.620372541217178e+17,15.0
12584,32157,6.620372541217178e+17,15.0
12585,31644,2.2518513532928e+17,6.0
12586,31647,1.0358712075655578e+17,8.0
12586,31670,1.0358712075655578e+17,8.0
12587,31650,7.070661722893189e+17,12.0
12588,31651,5.719589393824481e+17,12.0
12589,31654,8.737010077694689e+17,13.0
12589,31676,8.737010077694689e+17,13.0
12590,31655,7.881322712520458e+17,10.0
12591,31656,5.584559058012078e+17,4.0
12592,31658,8.241718572288573e+17,13.0
12593,31659,3.017496962489385e+17,5.0
12594,31660,4.458622729846784e+17,12.0
12595,31661,8.737080858755727e+17,13.0
12596,31663,9.412533529125847e+17,12.0
12597,31664,2.5220405303391027e+17,9.0
12598,31665,6.575467111949271e+17,11.0
12599,31667,1.0358725819550925e+17,12.0
12600,31669,3.557948846422098e+17,11.0
12601,31671,1.035869833176023e+17,12.0
12602,31672,7.431052772297933e+17,12.0
12603,31673,1.170977821997138e+17,11.0
12604,31675,2.1168285766228378e+17,13.0
12604,32181,2.1168285766228378e+17,13.0
12605,31678,8.19655475778814e+17,12.0
12606,31679,8.016438947678781e+17,11.0
12607,31680,1.6663662218654515e+17,2.0
12608,31681,1.351103252833239e+17,12.0
12608,31710,1.351103252833239e+17,12.0
12609,31683,9.68278524089598e+17,10.0
12610,31684,1.1259651903455232e+17,13.0
12611,31686,9.682829908555858e+17,5.0
12612,31687,2.207009833138258e+17,4.0
12613,31688,8.511917370061619e+17,10.0
12614,31689,4.45857943657644e+17,6.0
12615,31692,1.1259377025548288e+17,12.0
12616,31693,7.431269925844419e+17,5.0
12617,31695,6.395145830604472e+17,10.0
12618,31696,7.79125553033642e+17,10.0
12619,31697,3.648009156658463e+17,12.0
12620,31698,0.0,0.0
12621,31699,8.782158773910241e+17,11.0
12622,31700,8.106496509136077e+17,12.0
12623,31702,7.43106651619328e+17,12.0
12624,31703,1.1259658775402906e+17,11.0
12625,31989,4.458586308524114e+17,5.0
12625,31995,4.458586308524114e+17,5.0
12626,31991,8.737110408130724e+17,12.0
12627,31996,7.97148541477716e+17,3.0
12628,31997,2.252086373903237e+17,12.0
12629,31999,7.340980092555756e+17,4.0
12630,31715,4533836197134336.0,13.0
12631,31718,1.1259280818280858e+17,2.0
12632,31719,9.097298047884329e+17,11.0
12633,31720,7.340907937105183e+17,14.0
12634,31721,7.115737576463401e+17,13.0
12635,31727,3.96324738667905e+17,16.0
12635,31705,3.96324738667905e+17,16.0
12636,31728,7.38590682486145e+17,10.0
12637,31731,4520642057601024.0,5.0
12638,31732,2.2521502830166016e+16,4.0
12639,31733,8.782115480639898e+17,15.0
12640,31734,6.710491263008768e+17,7.0
12641,31735,1.531237617201316e+17,11.0
12642,31736,7.340876326145884e+17,15.0
12643,31737,8.376697368493425e+17,13.0
12644,31738,3.242597229264896e+17,13.0
12645,31739,8.376724856284119e+17,13.0
12646,31740,7.475982940577464e+17,13.0
12647,31741,8.782030268488745e+17,12.0
12648,31742,2.1167474876402893e+17,13.0
12649,31745,1.6664266950049792e+17,7.0
12649,31726,1.6664266950049792e+17,7.0
12650,31746,4520710777077760.0,12.0
12651,31752,1.3060645077804646e+17,6.0
12652,31753,3.8280706783811994e+17,14.0
12652,32245,3.8280706783811994e+17,14.0
12653,31755,5.6296074237915955e+17,10.0
12654,31756,3.828105725314335e+17,13.0
12655,31761,7.340927178558669e+17,7.0
12656,31762,5.35932272667263e+17,11.0
12657,31763,4.503888249172787e+16,4.0
12658,31764,2.703231800259379e+16,10.0
12659,31766,4.45864197130027e+17,11.0
12660,31767,2.2519949769991782e+17,14.0
12661,31769,2.1617539345389978e+17,10.0
12662,31770,7.791256217531187e+17,13.0
12663,31771,9.36749272248877e+17,14.0
12664,31773,8.196556132177674e+17,14.0
12665,31776,4.2784430106240614e+17,10.0
12666,31777,1.5763148451610624e+17,13.0
12667,31778,2.7037952999686144e+16,13.0
12668,31782,1.6663414828538266e+17,10.0
12668,31795,1.6663414828538266e+17,10.0
12669,31785,5.854720747267686e+17,12.0
12670,32127,1.0358705203707904e+17,7.0
12671,32130,1.3060720669229056e+17,3.0
12672,32131,2.703149336887296e+16,13.0
12673,32132,5.629510529329398e+17,3.0
12674,32133,0.0,0.0
12675,32135,7.115735514879099e+17,11.0
12676,32136,2.927355563270472e+17,10.0
12677,32137,8.782028206904443e+17,12.0
12677,32159,8.782028206904443e+17,12.0
12678,31792,2.7040358181371904e+16,13.0
12679,31793,9.00755659602002e+16,11.0
12680,31794,1.8014474100906394e+17,11.0
12681,31796,7.340996585230172e+17,10.0
12682,31797,5.719585270655877e+17,13.0
12683,31798,3.64799953593172e+17,5.0
12684,31801,4.053255470113096e+17,13.0
12685,31803,8.737068489249915e+17,14.0
12686,31805,4508616149172224.0,9.0
12687,31806,4.323484504455905e+17,12.0
12688,31807,1.4411566911219302e+17,14.0
12689,31809,1.802017094552781e+16,12.0
12690,31813,4529919186960384.0,12.0
12691,31814,4511983403532288.0,7.0
12692,31815,8.511837655468605e+17,12.0
12693,31816,4.818856411649802e+17,13.0
12694,31817,4.953985016313938e+17,12.0
12695,31818,3.64793700120789e+17,11.0
12696,31819,4.548654865097687e+17,13.0
12696,32299,4.548654865097687e+17,13.0
12697,31821,7.971512902567854e+17,4.0
12698,31822,5.989817740972524e+17,3.0
12699,31823,4516244011089920.0,11.0
12699,32295,4516244011089920.0,11.0
12700,31824,8.737069176444682e+17,3.0
12701,31825,4.188368269297582e+17,11.0
12702,31827,3.557935102526751e+17,3.0
12703,31828,3.287650405407785e+17,4.0
12704,31830,1.1259308306071552e+17,12.0
12705,31831,2.7032455441547264e+16,12.0
12706,31833,5.405006747611955e+16,5.0
12707,31834,6.485228131073393e+17,11.0
12708,31836,9.322491773148201e+17,9.0
12709,31837,1.666340108464292e+17,14.0
12710,31838,9.5026151424e+17,14.0
12711,31842,3.0175340710068224e+17,13.0
12712,31843,5.359302798024376e+17,9.0
12713,31844,3.828098166171894e+17,15.0
12714,31847,0.0,0.0
12715,31848,3.6929681871182234e+17,11.0
12716,31849,3.6480813121090355e+17,14.0
12717,31851,9.322495209122038e+17,4.0
12718,31855,7.74624427307434e+17,12.0
12719,31857,5.404349789414359e+17,12.0
12719,31840,5.404349789414359e+17,12.0
12720,31858,9.412577509590958e+17,12.0
12721,31859,2.1617841711087616e+17,13.0
12722,31860,1.3961337515488051e+17,10.0
12723,31861,1.1710032482035302e+17,12.0
12723,32327,1.1710032482035302e+17,12.0
12724,31864,2.927365871191982e+17,11.0
12725,31866,4.458720311503749e+17,6.0
12726,31869,9.412576822396191e+17,13.0
12727,31871,2.927424282747208e+17,13.0
12728,31872,2.927357624854774e+17,2.0
12729,31874,8.737032755122012e+17,13.0
12729,31896,8.737032755122012e+17,13.0
12730,31878,2.2067988643446784e+17,11.0
12731,31879,4516656327950336.0,14.0
12731,32343,4516656327950336.0,14.0
12731,32359,4516656327950336.0,14.0
12732,31882,5.1791835519411814e+17,5.0
12733,31883,2.92740023093035e+17,12.0
12734,31885,4516793766903808.0,3.0
12735,31886,5.989838356815544e+17,11.0
12735,31911,5.989838356815544e+17,11.0
12736,31888,4529987906437120.0,13.0
12737,31889,2.476988041390981e+17,14.0
12737,31288,2.476988041390981e+17,14.0
12738,31891,6.395220734834115e+17,16.0
12739,31893,4.1885029594719846e+17,13.0
12740,31897,8.601937823001477e+17,6.0
12741,31899,3.738003496197161e+17,13.0
12742,31900,1.8465047094021325e+17,11.0
12742,31945,1.8465047094021325e+17,11.0
12742,32368,1.8465047094021325e+17,11.0
12743,31902,4.18842874243711e+17,15.0
12743,31944,4.18842874243711e+17,15.0
12744,31903,3.0175093319951974e+17,12.0
12745,31904,7.340900377962742e+17,5.0
12745,31876,7.340900377962742e+17,5.0
12746,31905,8.646928464420536e+17,10.0
12747,31907,7.341001395593544e+17,11.0
12748,31908,7.431080947283395e+17,12.0
12749,31910,8.64700543023448e+17,10.0
12750,31914,8.782022709346304e+17,13.0
12750,31884,8.782022709346304e+17,13.0
12751,31915,8.601898652899738e+17,10.0
12752,31916,3.648000223126487e+17,14.0
12753,31917,7.97151152817832e+17,13.0
12753,31929,7.97151152817832e+17,13.0
12754,31918,5.404580686856192e+16,11.0
12755,31920,2.2068868252749005e+17,13.0
12755,31955,2.2068868252749005e+17,13.0
12756,31921,6.620364294879969e+17,7.0
12757,31922,8.286641868620431e+17,4.0
12758,31927,8.556859907846963e+17,12.0
12759,31928,8.782023396541071e+17,7.0
12759,31952,8.782023396541071e+17,7.0
12760,31930,2.1167330565501747e+17,12.0
12761,31931,8.6469250284467e+17,14.0
12762,31933,2.702791995608269e+16,13.0
12763,31934,9.50275326854824e+17,11.0
12764,31935,6.845487239082803e+17,12.0
12765,31937,8.241687648524042e+17,10.0
12766,31938,8.511807418898842e+17,11.0
12767,31939,6.710371691119247e+17,11.0
12768,31940,3.377848154597622e+17,13.0
12768,32363,6.620364294879969e+17,7.0
12769,31942,8.782074936148623e+17,11.0
12770,31946,8.64694839306879e+17,14.0
12771,31947,3.017422058259743e+17,10.0
12772,31948,1.84649233989632e+17,13.0
12773,31949,3.377743013798216e+17,11.0
12774,31950,6.575342729696379e+17,5.0
12775,31951,1.801639137430733e+16,3.0
12776,31954,0.0,0.0
12777,31956,9.547643579531264e+17,7.0
12778,31957,2.9275287363518464e+17,11.0
12779,31958,3.2876400974862746e+17,13.0
12779,31924,3.2876400974862746e+17,13.0
12780,31959,3.4677730874648166e+17,15.0
12781,31961,3.6483238918619136e+17,10.0
12782,31964,3.692972997481595e+17,12.0
12782,31397,3.692972997481595e+17,12.0
12783,31976,6.710406050857615e+17,11.0
12784,31977,5.989835608036475e+17,2.0
12785,31978,3.963200657602683e+17,14.0
12786,31979,9.682828534166323e+17,12.0
12786,32392,9.682828534166323e+17,12.0
12786,32408,9.682828534166323e+17,12.0
12787,31980,8.511879574349414e+17,12.0
12788,31981,6.84554290185896e+17,12.0
12789,31982,5.404326424792269e+17,14.0
12789,31403,5.404326424792269e+17,14.0
12790,31983,2.1167687906780774e+17,10.0
12791,31986,1.531263043407708e+17,12.0
12792,31987,8.73703344231678e+17,15.0
12793,31988,1.802250740773683e+16,10.0
12794,32001,3.963200657602683e+17,14.0
12795,32002,4.1884204960999014e+17,12.0
12796,32007,7.431028720481075e+17,14.0
12797,32008,4.458648156053176e+17,14.0
12798,32009,0.0,0.0
12799,32010,1.1711015170552627e+17,6.0
12799,32033,1.1711015170552627e+17,6.0
12800,32013,1.801540181552046e+17,13.0
12801,32014,3.0625913703183155e+17,14.0
12802,32015,8.601946756533453e+17,13.0
12802,32027,8.601946756533453e+17,13.0
12803,32017,6.800474607431188e+17,2.0
12804,32018,0.0,0.0
12805,32019,1.351108750391378e+17,8.0
12806,32031,9.547644266726031e+17,10.0
12807,32021,2.386949721387172e+17,11.0
12808,32022,0.0,0.0
12809,32024,3.3327235101989274e+17,12.0
12809,31466,3.3327235101989274e+17,12.0
12810,32028,2.2518101216067584e+17,11.0
12811,32057,1.0358718947603251e+17,9.0
12812,32032,4.95415887659008e+16,5.0
12813,32034,3.918188025783255e+17,10.0
12814,32036,3.3777808095104205e+17,4.0
12815,32037,4.458586995718881e+17,11.0
12816,32038,4.458795902928159e+17,13.0
12816,31498,4.458795902928159e+17,13.0
12817,32039,6.575353724812657e+17,14.0
12818,32040,3.0174426741027635e+17,10.0
12819,32044,1.0359199983940403e+17,3.0
12820,32045,3.8280940430032896e+17,12.0
12821,32046,8.106551484717466e+17,11.0
12822,32047,1.6663566011387085e+17,9.0
12823,32049,6.30543117933609e+16,8.0
12823,32063,6.30543117933609e+16,8.0
12824,32051,8.376705614830633e+17,10.0
12825,32052,4.954275699700531e+16,12.0
12826,32053,2.2968598617758106e+17,5.0
12827,32055,8.8721139433472e+17,5.0
12828,32056,2.6571450831863808e+17,11.0
12829,32103,8.511850712169185e+17,5.0
12830,32104,9.00730920590377e+16,11.0
12830,32091,9.00730920590377e+16,11.0
12831,32105,3.9631903495133594e+17,11.0
12831,32094,3.9631903495133594e+17,11.0
12832,32058,2.7021687099542733e+17,3.0
12833,32060,2.703918995026739e+16,6.0
12834,32061,3.332689837655327e+17,13.0
12834,32043,3.332689837655327e+17,13.0
12835,32062,4.6838363837589094e+17,12.0
12836,32066,9.682870453047132e+17,6.0
12837,32067,5.584580361049866e+17,13.0
12838,32069,1.3060487023008154e+17,11.0
12839,32071,4.098354688305398e+17,12.0
12839,31535,4.098354688305398e+17,12.0
12840,32072,2.2969175861362688e+17,7.0
12841,32073,4.458796590122926e+17,11.0
12842,32074,5.854728993604895e+17,14.0
12843,32076,3.9181887129780224e+17,9.0
12844,32077,5.404366282088776e+17,4.0
12845,32078,4.954179492433101e+16,6.0
12846,32079,4.999014140639969e+17,15.0
12847,32080,1.531260981823406e+17,16.0
12848,32081,1.531287782419333e+17,12.0
12849,32083,4.188406065009787e+17,12.0
12850,32084,6.575467799144038e+17,11.0
12851,32087,3.467775836243886e+17,11.0
12852,32088,1.0359220599783424e+17,13.0
12853,32089,2.3869985122156544e+17,12.0
12854,32090,5.85468088997118e+17,6.0
12855,32092,2.251832111839314e+17,9.0
12856,32093,9.0079001934037e+16,9.0
12857,32095,5.584484153782436e+17,11.0
12857,31568,5.584484153782436e+17,11.0
12858,32096,5.17921516290048e+17,10.0
12859,32097,9.008161327415296e+16,15.0
12859,32486,9.008161327415296e+16,15.0
12860,32098,7.431065828998513e+17,10.0
12861,32099,5.17921516290048e+17,10.0
12862,32100,6.845582071960699e+17,11.0
12863,32101,8.647024671687967e+17,11.0
12864,32102,9.458679344948838e+16,15.0
12865,32205,0.0,0.0
12866,32206,6.350083720929608e+17,13.0
12866,32226,6.350083720929608e+17,13.0
12867,32208,2.251908390458491e+17,9.0
12868,32209,6.395362984150958e+17,11.0
12869,32210,3.828085109471314e+17,12.0
12870,32107,6.485206140840837e+17,13.0
12871,32109,3.242622655471288e+17,11.0
12872,32110,1.8014604667912192e+17,12.0
12873,32111,6.620362233295667e+17,13.0
12874,32112,3.648011905437532e+17,12.0
12874,32128,3.648011905437532e+17,12.0
12875,32113,9.232393667199631e+17,11.0
12876,32114,5.7196051993041306e+17,11.0
12877,32116,1.5313242037420032e+17,11.0
12877,32129,1.5313242037420032e+17,11.0
12878,32117,0.0,0.0
12879,32118,9.682827846971556e+17,10.0
12880,32119,1.3511094375861453e+17,7.0
12881,32120,4.6837772850089165e+17,10.0
12882,32121,1.5312637306024755e+17,11.0
12883,32122,3.737989752301814e+17,12.0
12884,32123,3.602943611009761e+17,10.0
12885,32124,8.872110507373363e+17,11.0
12886,32125,4.954024873610445e+17,12.0
12887,32126,3.1975756640813056e+17,13.0
12888,32138,2.2519235087433728e+17,11.0
12889,32139,7.971664085416673e+17,12.0
12889,32531,7.971664085416673e+17,12.0
12890,32140,5.719572213955297e+17,10.0
12891,32141,2.1169158503582925e+17,16.0
12892,32142,9.682873889020969e+17,9.0
12893,32143,7.971590555576566e+17,3.0
12894,32145,5.719572213955297e+17,10.0
12895,32146,8.872118753710572e+17,6.0
12896,32147,7.070716698474578e+17,11.0
12897,32150,7.341191061349335e+17,14.0
12897,32160,7.341191061349335e+17,14.0
12898,32151,2.6571622630555648e+17,12.0
12899,32153,9.54766282098475e+17,12.0
12900,32154,3.242602726823035e+17,12.0
12901,32156,9.637744434258903e+17,15.0
12901,32166,9.637744434258903e+17,15.0
12902,32158,7.791244535220142e+17,14.0
12903,32162,8.421772534868869e+17,12.0
12903,32175,8.421772534868869e+17,12.0
12904,32163,2.703169952730317e+16,4.0
12905,32164,5.854683638750249e+17,4.0
12906,32167,2.2068201673824666e+17,13.0
12907,32169,6.48519514572456e+17,14.0
12908,32171,4.548757257118024e+17,10.0
12909,32172,4.5936860510080205e+17,11.0
12910,32173,1.802010222605107e+16,11.0
12911,32174,2.386963465282519e+17,12.0
12912,32176,4.278444385013596e+17,11.0
12913,32177,6.305479282969805e+16,14.0
12913,32168,6.305479282969805e+16,14.0
12913,31657,6.305479282969805e+16,14.0
12914,32178,2.7032592880500736e+16,12.0
12915,32179,2.252335825603789e+16,11.0
12916,32180,5.3593124187511194e+17,7.0
12916,32170,5.3593124187511194e+17,7.0
12917,32182,7.341008954735985e+17,14.0
12918,32302,6.710540741032018e+17,11.0
12919,32185,1.5312431147594547e+17,12.0
12920,32186,1.1259294562176205e+17,14.0
12921,32187,6.395166446447493e+17,12.0
12922,32188,4.998996960770785e+17,11.0
12923,32191,2.252157154964275e+16,13.0
12923,32201,2.252157154964275e+16,13.0
12924,32192,8.646940146731581e+17,9.0
12925,32193,6.395132773903892e+17,13.0
12925,32184,6.395132773903892e+17,13.0
12926,32194,6.845582759155466e+17,12.0
12927,32195,1.4411724966015795e+17,10.0
12928,32196,8.556848912730685e+17,13.0
12928,31685,8.556848912730685e+17,13.0
12929,32197,6.845536717106053e+17,11.0
12930,32198,7.34100758034645e+17,12.0
12930,32212,7.34100758034645e+17,12.0
12931,32199,0.0,0.0
12932,32202,1.125909527569367e+17,9.0
12933,32405,9.68290756156457e+17,4.0
12934,32409,3.242645332898611e+17,13.0
12935,32411,8.737111782520259e+17,11.0
12936,32412,3.287651092602552e+17,11.0
12937,32413,2.206822916161536e+17,14.0
12937,32020,2.206822916161536e+17,14.0
12938,32414,8.511806731704074e+17,2.0
12939,32211,1.5315537267943014e+17,14.0
12940,32213,7.070738001512366e+17,4.0
12941,32214,7.476024172263506e+17,10.0
12941,32190,7.476024172263506e+17,10.0
12942,32217,2.296892847124644e+17,7.0
12942,31729,2.296892847124644e+17,7.0
12943,32218,1.0359845947021722e+17,5.0
12944,32219,9.412578883980493e+17,4.0
12945,32220,3.9631717952546406e+17,12.0
12946,32221,0.0,0.0
12947,32223,8.106541176795955e+17,4.0
12948,32225,2.25365523955712e+16,3.0
12949,32227,6.710441097790751e+17,13.0
12950,32229,2.702407166538547e+16,9.0
12951,32230,1.80199647870976e+16,12.0
12952,32231,7.881343328363479e+17,3.0
12953,32232,5.4043525381934285e+17,7.0
12954,32233,8.511851399363953e+17,13.0
12955,32235,2.251809434411991e+17,12.0
12956,32236,4.323476258118697e+17,12.0
